intake_date,intake_type,intake_subtype,ken_jurisdiction,ken_zip,outcome_type,animal_id,animal_type,primary_breed,secondary_breed,person_id,src_zip,src_jurisdiction,person_id,own_zip,own_jurisdiction,microchip,microchip_bin
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A288871,DOG,BORDER COLLIE,MIX,P178192,78704,NULL,P179176,78748,NULL,220904544F,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A288872,DOG,STAFFORDSHIRE,MIX,P178192,78704,NULL,P178023,78745,NULL,222648734D,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A288925,DOG,LABRADOR RETR,MIX,NULL,NULL,NULL,P178230,78702,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A288933,DOG,POMERANIAN,MIX,NULL,NULL,NULL,P122747,78727,NULL,2205670538,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A288926,DOG,LABRADOR RETR,MIX,NULL,NULL,NULL,P116846,78746,NULL,2226436F4B,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,TRANSFER,A288833,DOG,BOXER,MIX,P134238,78701,NULL,P124411,77254,NULL,2229125867,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A233467,DOG,AUST SHEPHERD,NULL,NULL,NULL,NULL,P144355,78744,NULL,NULL,0
00:00.0,STRAY,OTC,TRAVIS,NULL,RTO,A288887,DOG,LABRADOR RETR,MIX,P082048,78757,NULL,P178302,78754,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A288931,DOG,SIBERIAN HUSKY,MIX,NULL,NULL,NULL,P178244,78745,NULL,44124B770E,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A288894,CAT,DOMESTIC SH,MIX,P166667,78738,NULL,P177959,78664,NULL,220578487A,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A047527,DOG,GOLDEN RETR,CHOW CHOW,NULL,NULL,NULL,P047527,78702,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A016646,DOG,CHOW CHOW,MIX,NULL,NULL,NULL,P061103,78702,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A288939,DOG,LABRADOR RETR,MIX,P317078,78744,NULL,P178375,78669,NULL,222361492E,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288876,DOG,BORDER TERRIER,MIX,P178193,78757,NULL,P070962,78752,AUSTIN,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,TRANSFER,A245415,DOG,CHOW CHOW,MIX,P151202,78757,NULL,P070962,78752,AUSTIN,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A288905,DOG,CHOW CHOW,MIX,NULL,NULL,NULL,P068327,78702,NULL,NULL,0
00:00.0,STRAY,OTC,OTHER,NULL,TRANSFER,A288946,CAT,DOMESTIC LH,MIX,P178235,78745,NULL,P113398,78065,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288942,CAT,DOMESTIC LH,MIX,P115264,78729,NULL,P174733,78756,NULL,2206343B40,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A288921,DOG,PEKINGESE,NULL,NULL,NULL,NULL,P178284,78748,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A288924,DOG,CHIHUAHUA SH,MIX,NULL,NULL,NULL,P178285,78702,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,TRANSFER,A288922,DOG,PUG,CHIHUAHUA SH,NULL,NULL,NULL,P134041,78645,NULL,220909030A,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A288927,DOG,LABRADOR RETR,MIX,NULL,NULL,NULL,P178382,78669,NULL,2226193D45,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A288350,DOG,KEESHOND,MIX,NULL,NULL,NULL,P177805,78757,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A288349,DOG,BORDER COLLIE,LABRADOR RETR,NULL,NULL,NULL,P177805,78757,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A288934,DOG,DACHSHUND,NULL,NULL,NULL,NULL,P178307,78756,NULL,NULL,0
00:00.0,STRAY,OTC,TRAVIS,NULL,ADOPTION,A288748,CAT,SIAMESE,MIX,P175422,78620,NULL,P178425,78704,NULL,22292D1706,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A288766,DOG,LABRADOR RETR,MIX,P178116,78758,NULL,P178198,78759,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288754,CAT,SIAMESE,MIX,P123978,78759,NULL,P113398,78065,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288831,DOG,DACHSHUND WH,MIX,P074480,78702,NULL,P115322,78720,NULL,22065B135B,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A288752,DOG,GERM SHEPHERD,MIX,NULL,NULL,NULL,P178225,78702,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A288820,DOG,FINNISH SPITZ,MIX,NULL,NULL,NULL,P174380,78660,NULL,220D4A2B01,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288758,DOG,POINTER,MIX,P178108,78626,NULL,P148352,77840,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A288809,DOG,CATAHOULA,MIX,NULL,NULL,NULL,P178159,78758,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A288825,DOG,PUG,BEAGLE,NULL,NULL,NULL,P174379,78722,NULL,2205557D66,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A288828,DOG,LABRADOR RETR,NULL,NULL,NULL,NULL,P178977,78676,NULL,2209580E6C,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A288829,DOG,AUST SHEPHERD,MIX,P122158,78754,NULL,P093523,78727,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A288736,DOG,LABRADOR RETR,MIX,NULL,NULL,NULL,P176232,78745,NULL,2226536D13,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A273521,DOG,TIBETAN SPAN,MIX,P103041,78702,AUSTIN,P114664,78664,NULL,22266A0600,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,TRANSFER,A283511,CAT,DOMESTIC SH,MIX,NULL,NULL,NULL,P171304,78727,NULL,434B6A326E,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A288713,DOG,SCHNAUZER STAND,MIX,NULL,NULL,NULL,P107490,78759,NULL,22226E7460,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A280468,DOG,LABRADOR RETR,MIX,P158974,78749,NULL,P173206,78735,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A282815,DOG,POINTER,MIX,NULL,NULL,NULL,P176880,78741,NULL,4347543D34,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A286263,DOG,LABRADOR RETR,DACHSHUND,NULL,NULL,NULL,P176880,78741,NULL,4333463C4C,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288709,CAT,DOMESTIC SH,MIX,P178063,78746,NULL,P113398,78065,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A288735,CAT,DOMESTIC SH,MIX,P158734,78702,NULL,P178741,78220,NULL,2206590E3D,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A288711,DOG,LABRADOR RETR,MIX,NULL,NULL,NULL,P178353,78745,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A288706,CAT,SNOWSHOE,SIAMESE,P178062,78754,NULL,P004254,78748,NULL,2225597B60,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288705,CAT,DOMESTIC SH,MIX,P178062,78754,NULL,P070962,78752,AUSTIN,22270D5E2C,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A288745,DOG,GERM SHEPHERD,MIX,P175298,78702,NULL,P177768,78741,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,TRANSFER,A288730,DOG,CHOW CHOW,MIX,NULL,NULL,NULL,P070962,78752,AUSTIN,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A288719,DOG,AUST CATTLE DOG,MIX,NULL,NULL,NULL,P179650,78617,NULL,22264D132F,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A288726,DOG,AUST SHEPHERD,MIX,P178079,78731,NULL,P178532,78660,NULL,22071F1748,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,TRANSFER,A288712,DOG,COCKER SPAN,MIX,NULL,NULL,NULL,P141289,78755,NULL,2206384808,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A288717,DOG,DALMATIAN,MIX,NULL,NULL,NULL,P156986,78612,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,TRANSFER,A288727,DOG,POMERANIAN,NULL,NULL,NULL,NULL,P140290,78766,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A288685,DOG,BEAGLE,GERM SHEPHERD,NULL,NULL,NULL,P134528,78731,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A288626,DOG,CHIHUAHUA SH,MIX,P178003,78746,NULL,P178053,78733,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A288640,DOG,BOXER,MIX,P103041,78702,AUSTIN,P178022,78628,NULL,220906327C,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288655,DOG,BEAGLE,MIX,P054472,78728,NULL,P070962,78752,AUSTIN,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A288652,DOG,VIZSLA,MIX,NULL,NULL,NULL,P179964,78748,NULL,22290E4A1A,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288656,CAT,DOMESTIC SH,MIX,P076352,78749,NULL,P123691,78747,NULL,2226795C6A,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288668,DOG,GOLDEN RETR,NULL,P178033,78741,NULL,P078059,78767,NULL,2207203718,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A288667,CAT,DOMESTIC SH,MIX,NULL,NULL,NULL,P179335,78717,NULL,22267D4B15,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A288647,DOG,CHOW CHOW,RHOD RIDGEBACK,P178018,78734,NULL,P178045,78735,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A288679,DOG,LABRADOR RETR,MIX,P178040,78759,NULL,P178050,78759,NULL,NULL,0
00:00.0,STRAY,OTC,OTHER,NULL,TRANSFER,A288672,CAT,SIAMESE,MIX,P178035,76574,NULL,P082793,75019,NULL,220A585975,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A076059,DOG,JACK RUSSELL TE,NULL,P178046,78749,NULL,P178085,78749,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A229902,DOG,LABRADOR RETR,MIX,P177954,78703,NULL,P143027,78704,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288543,CAT,SIAMESE,MIX,P071606,78749,NULL,P082793,75019,NULL,NULL,0
00:00.0,STRAY,NULL,AUSTIN,NULL,ADOPTION,A288566,CAT,DOMESTIC SH,MIX,P177947,78701,NULL,P097236,78745,NULL,22256B0607,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288615,CAT,DOMESTIC SH,MIX,P178000,78742,NULL,P171304,78727,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288618,CAT,DOMESTIC SH,MIX,P178000,78742,NULL,P171304,78727,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288614,CAT,DOMESTIC SH,MIX,P178000,78742,NULL,P171304,78727,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288616,CAT,DOMESTIC SH,MIX,P178000,78742,NULL,P171304,78727,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288617,CAT,DOMESTIC SH,MIX,P178000,78742,NULL,P171304,78727,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A288553,DOG,LABRADOR RETR,MIX,NULL,NULL,NULL,P177999,78641,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A288601,DOG,LABRADOR RETR,NULL,NULL,NULL,NULL,P112547,78758,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A288598,DOG,LABRADOR RETR,NULL,NULL,NULL,NULL,P112547,78758,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A288567,DOG,CHIHUAHUA SH,MIX,P060265,78745,AUSTIN,P176089,78746,NULL,2229044B09,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A288541,DOG,GERM SHEPHERD,CHOW CHOW,P177934,78758,NULL,P179489,78653,NULL,220571770F,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A288572,DOG,LABRADOR RETR,MIX,P177961,78744,NULL,P178076,78640,NULL,4575633879,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288552,CAT,DOMESTIC SH,MIX,P177938,78745,NULL,P113398,78065,NULL,4411253B72,1
00:00.0,STRAY,OTC,OTHER,NULL,ADOPTION,A288597,CAT,DOMESTIC LH,MIX,P177985,78665,NULL,P178163,78612,NULL,22087F1658,1
00:00.0,STRAY,NULL,AUSTIN,NULL,ADOPTION,A288565,CAT,SIAMESE,MIX,P177947,78701,NULL,P174074,78758,NULL,22270B6814,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A288546,DOG,WELSH CORGI CAR,LABRADOR RETR,P049813,78757,NULL,P177949,78759,NULL,NULL,0
00:00.0,STRAY,NULL,AUSTIN,NULL,ADOPTION,A288564,CAT,BALINESE,MIX,P177947,78701,NULL,P156058,78664,NULL,2206685427,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288545,DOG,POODLE STND,MIX,P177936,78681,NULL,P080842,78735,NULL,NULL,0
00:00.0,STRAY,FIELD,TRAVIS,NULL,TRANSFER,A288589,DOG,CATAHOULA,MIX,NULL,NULL,NULL,P001167,78745,AUSTIN,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288611,DOG,PAPILLON,MIX,P035271,78612,NULL,P140290,78766,NULL,2229062352,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A288522,CAT,DOMESTIC SH,MIX,P177925,78741,NULL,P180090,78723,NULL,222705406D,1
00:00.0,STRAY,OTC,TRAVIS,NULL,RTO,A288514,DOG,BORDER COLLIE,MIX,P110884,78746,NULL,P178084,78746,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A248868,DOG,MASTIFF,MIX,NULL,NULL,NULL,P153210,78736,NULL,NULL,0
00:00.0,STRAY,OTC,TRAVIS,NULL,RTO,A288533,DOG,LABRADOR RETR,MIX,P150128,78652,NULL,P177982,78652,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288528,DOG,CHOW CHOW,MIX,P177927,78704,NULL,P134041,78645,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288529,DOG,LABRADOR RETR,MIX,P177927,78704,NULL,P134041,78645,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288525,DOG,CHOW CHOW,MIX,P177927,78704,NULL,P134041,78645,NULL,NULL,0
00:00.0,STRAY,OTC,OTHER,NULL,TRANSFER,A288504,DOG,BORDER COLLIE,NULL,P177917,78750,TRAVIS,P063505,NULL,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288509,CAT,DOMESTIC LH,MIX,P103041,78702,AUSTIN,P113398,78065,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288508,CAT,DOMESTIC LH,MIX,P103041,78702,AUSTIN,P113398,78065,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A288530,DOG,CHOW CHOW,MIX,P126885,78758,NULL,P177989,78731,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A288512,DOG,CHIHUAHUA SH,MIX,P177920,78728,NULL,P177988,78731,NULL,2225784576,1
00:00.0,STRAY,OTC,TRAVIS,NULL,RTO,A288532,DOG,AUST SHEPHERD,MIX,P150128,78652,NULL,P074101,78652,NULL,22256C0A24,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288523,CAT,SIAMESE,MIX,P177926,78751,NULL,P171304,78727,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A288507,DOG,SILKY TERRIER,MIX,P177919,78702,NULL,P177957,78751,NULL,NULL,0
00:00.0,STRAY,OTC,TRAVIS,NULL,ADOPTION,A288513,CAT,DOMESTIC SH,MIX,P177921,78612,NULL,P179299,78736,NULL,2226674407,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A287094,DOG,LABRADOR RETR,MIX,P177913,78749,NULL,P177311,78736,NULL,NULL,0
00:00.0,STRAY,OTC,OTHER,NULL,RTO,A288490,DOG,DOBERMAN PINSCH,MIX,P125770,78664,NULL,P177990,78664,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288485,DOG,ENG COCKER SPAN,MIX,P103041,78702,AUSTIN,P070962,78752,AUSTIN,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A288492,DOG,LABRADOR RETR,MIX,P177912,78754,NULL,P177944,78660,NULL,2229277B10,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A288493,DOG,PIT BULL,MIX,P177912,78754,NULL,P177944,78660,NULL,22067B1C07,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A288486,DOG,LABRADOR RETR,MIX,P113251,78741,NULL,P177600,78749,NULL,220576670E,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A288484,DOG,DALMATIAN,MIX,P134238,78701,NULL,P177911,78723,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A288408,DOG,LABRADOR RETR,MIX,P177846,78726,NULL,P014983,78737,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A263331,DOG,AKITA,MIX,NULL,NULL,NULL,P140651,78723,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A235485,DOG,CHOW CHOW,NULL,NULL,NULL,NULL,P140651,78723,NULL,4307230D75,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,TRANSFER,A288399,CAT,DOMESTIC LH,MIX,P177826,78748,NULL,P178195,96792,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,TRANSFER,A283861,DOG,AUST SHEPHERD,MIX,P177904,78746,NULL,P176038,78751,NULL,434A490F6C,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A283906,DOG,SCHNAUZER STAND,MIX,P177851,78704,NULL,P135934,80424,NULL,436A2A6108,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A283908,DOG,SCHNAUZER STAND,MIX,P177851,78704,NULL,P135934,80424,NULL,43693B4C1F,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A288429,DOG,PIT BULL,MIX,P135747,78742,AUSTIN,P109329,78749,NULL,22257C7E56,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A288392,CAT,DOMESTIC SH,MIX,NULL,NULL,NULL,P179321,78723,NULL,22266E6B09,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A288446,DOG,AUST SHEPHERD,NULL,P177867,78746,NULL,P101042,78746,TRAVIS,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A270535,DOG,GERM SHEPHERD,NULL,P103041,78702,AUSTIN,P167216,78753,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A270537,DOG,SIBERIAN HUSKY,NULL,P103041,78702,AUSTIN,P167216,78753,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A288476,DOG,GERM SHEPHERD,MIX,NULL,NULL,NULL,P167216,78753,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A288477,DOG,SHIH TZU,NULL,NULL,NULL,NULL,P177970,78752,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288409,CAT,DOMESTIC LH,MIX,P008802,78756,NULL,P174733,78756,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A288381,CAT,DOMESTIC SH,MIX,P147107,78704,NULL,P177858,78728,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A288432,DOG,LABRADOR RETR,NULL,NULL,NULL,NULL,P177883,78751,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A288435,DOG,DALMATIAN,NULL,NULL,NULL,NULL,P177883,78751,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A288402,DOG,POMERANIAN,CHIHUAHUA LH,P054206,78750,NULL,P178028,76574,NULL,2226070639,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A288453,DOG,FOX TERR SMOOTH,MIX,NULL,NULL,NULL,P164464,78724,NULL,2209047056,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A261363,DOG,CATAHOULA,MIX,P161799,78704,NULL,P161799,78704,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A288391,CAT,DOMESTIC LH,MIX,NULL,NULL,NULL,P179444,78610,NULL,22264D411C,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288449,CAT,DOMESTIC SH,MIX,P177871,78731,NULL,P004972,78753,NULL,2229226330,1
00:00.0,STRAY,OTC,TRAVIS,NULL,TRANSFER,A288478,DOG,FOX TERR SMOOTH,MIX,P177907,78615,NULL,P012554,78748,NULL,2229095647,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A288459,DOG,GERM SHEPHERD,MIX,P134238,78701,NULL,P178080,78749,NULL,22055A5874,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A288413,DOG,LABRADOR RETR,MIX,NULL,NULL,NULL,P179323,78717,NULL,222921444D,1
00:00.0,STRAY,OTC,TRAVIS,NULL,ADOPTION,A288461,DOG,LABRADOR RETR,NULL,P177886,78660,NULL,P081500,78749,NULL,2223301342,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A288394,DOG,CHIHUAHUA SH,MIX,P133757,78653,NULL,P178032,78735,NULL,220A7D4B30,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A288465,DOG,GOLDEN RETR,SIBERIAN HUSKY,P141376,78602,NULL,P178048,78746,NULL,220A791553,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A288362,DOG,LABRADOR RETR,MIX,NULL,NULL,NULL,P179318,78730,NULL,44117F2905,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A288367,DOG,LABRADOR RETR,MIX,NULL,NULL,NULL,P179874,78750,NULL,441606065B,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288301,DOG,COLLIE ROUGH,NULL,P177781,78745,NULL,P094138,78646,NULL,220B4B2C33,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A288364,DOG,LABRADOR RETR,MIX,NULL,NULL,NULL,P179719,78664,NULL,44122C5530,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A075796,DOG,DALMATIAN,NULL,NULL,NULL,NULL,P637115,78745,AUSTIN,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A288365,DOG,LABRADOR RETR,MIX,NULL,NULL,NULL,P179956,78748,NULL,44123B155A,1
00:00.0,STRAY,OTC,OTHER,NULL,ADOPTION,A288307,DOG,CATAHOULA,MIX,P176438,78610,NULL,P178830,78736,NULL,2206091A54,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A288376,DOG,LABRADOR RETR,MIX,P177822,78749,NULL,P177862,78703,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A258520,DOG,QUEENSLAND HEEL,POINTER,P162560,78702,NULL,P164610,78753,NULL,4367134864,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A288363,DOG,POODLE TOY,MIX,NULL,NULL,NULL,P178162,78748,NULL,2205763C58,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A288366,DOG,LABRADOR RETR,MIX,NULL,NULL,NULL,P050947,78731,NULL,44136C2C54,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A288328,DOG,DALMATIAN,MIX,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A288373,DOG,BORDER COLLIE,MIX,P144488,78723,NULL,P005067,78745,NULL,2223274D3E,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288285,CAT,DOMESTIC LH,MIX,P008802,78756,NULL,P113398,78065,NULL,2222794D6B,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A207999,DOG,LABRADOR RETR,MIX,P134238,78701,NULL,P131497,78705,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A288284,CAT,DOMESTIC LH,MIX,P103041,78702,AUSTIN,P174733,78756,NULL,220D431763,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A288330,DOG,GERM SHEPHERD,BELG SHEEPDOG,P177795,78610,NULL,P178396,78043,NULL,22066C392E,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A288360,DOG,DALMATIAN,MIX,NULL,NULL,NULL,P123969,78723,NULL,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A288316,DOG,ROTTWEILER,NULL,P134238,78701,NULL,P040237,78753,NULL,NULL,0
00:00.0,STRAY,OTC,OTHER,NULL,TRANSFER,A288304,DOG,CATAHOULA,MIX,P176438,78610,NULL,P123821,78641,NULL,222701447B,1
00:00.0,STRAY,OTC,TRAVIS,NULL,ADOPTION,A288288,DOG,BEAGLE,MIX,P096136,78749,NULL,P178438,78741,NULL,22256C3108,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A274766,DOG,LABRADOR RETR,MIX,P177825,78759,NULL,P117476,78744,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A275507,DOG,LABRADOR RETR,NULL,P177825,78759,NULL,P117476,78744,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A288378,DOG,LABRADOR RETR,MIX,P177825,78759,NULL,P117476,78744,NULL,NULL,0
